,Character-1,Character-2,Word_Trad,Word_Sim,Stroke-1,Stroke-2,C&B-Subtitle-raw-C1,C&B-Subtitle-raw-C2,C&B-Subtitle-raw-W,HD-1,HD-2,Num-neighbor-1,Num-neighbor-2
4198,有,害,有害,有害,6.0,10.0,533631.0,25606.0,150.0,6,0.0,0.0,0.0
4200,有,时,有時,有时,6.0,10.0,533631.0,162611.0,2587.0,6,0.0,0.0,0.0
4201,有,益,有益,有益,6.0,10.0,533631.0,1750.0,171.0,6,0.0,0.0,0.0
4202,有,望,有望,有望,6.0,11.0,533631.0,36791.0,38.0,6,0.0,0.0,0.0
4203,有,理,有理,有理,6.0,11.0,533631.0,41099.0,10.0,6,0.0,0.0,0.0
4204,有,喜,有喜,有喜,6.0,12.0,533631.0,54432.0,7.0,6,0.0,0.0,0.0
4205,有,意,有意,有意,6.0,13.0,533631.0,103354.0,550.0,6,0.0,0.0,0.0
4206,有,罪,有罪,有罪,6.0,13.0,533631.0,14242.0,,6,0.0,0.0,0.0
4207,有,种,有種,有种,6.0,14.0,533631.0,42396.0,70.0,6,0.0,0.0,0.0
4208,有,缘,有緣,有缘,6.0,15.0,533631.0,1650.0,,6,0.0,0.0,0.0
4209,有,趣,有趣,有趣,6.0,15.0,533631.0,11378.0,5296.0,6,0.0,0.0,0.0
4211,有,点,有點,有点,6.0,17.0,533631.0,128025.0,5897.0,6,0.0,0.0,0.0
4212,有,关,有關,有关,6.0,19.0,533631.0,55693.0,4102.0,6,0.0,0.0,0.0
4213,朱,红,朱紅,朱红,6.0,9.0,1403.0,7485.0,2.0,10,0.0,0.0,0.0
4214,朽,木,朽木,朽木,6.0,4.0,229.0,4924.0,14.0,2,0.0,0.0,0.0
4215,次,子,次子,次子,6.0,3.0,58108.0,177693.0,13.0,3,0.0,0.0,0.0
4216,次,日,次日,次日,6.0,4.0,58108.0,23151.0,25.0,3,0.0,0.0,0.0
4217,次,序,次序,次序,6.0,7.0,58108.0,2630.0,59.0,3,0.0,0.0,0.0
4218,次,品,次品,次品,6.0,9.0,58108.0,14318.0,20.0,3,0.0,0.0,0.0
4219,次,要,次要,次要,6.0,9.0,58108.0,355730.0,51.0,3,0.0,0.0,0.0
4220,次,级,次級,次级,6.0,10.0,58108.0,9893.0,26.0,3,0.0,0.0,0.0
4221,次,第,次第,次第,6.0,11.0,58108.0,40665.0,,3,0.0,0.0,0.0
4223,次,等,次等,次等,6.0,12.0,58108.0,71184.0,4.0,3,0.0,0.0,0.0
4224,次,数,次數,次数,6.0,15.0,58108.0,14754.0,178.0,3,0.0,0.0,0.0
4225,此,外,此外,此外,6.0,5.0,28050.0,31747.0,272.0,3,0.0,0.0,0.0
4226,此,刻,此刻,此刻,6.0,8.0,28050.0,9844.0,490.0,3,0.0,0.0,0.0
4227,此,后,此後,此后,6.0,9.0,28050.0,109915.0,102.0,3,0.0,0.0,0.0
4228,此,等,此等,此等,6.0,12.0,28050.0,71184.0,,3,0.0,0.0,0.0
4229,此,间,此間,此间,6.0,12.0,28050.0,60047.0,5.0,3,0.0,0.0,0.0
4230,死,人,死人,死人,6.0,2.0,71256.0,373292.0,305.0,1,0.0,0.0,0.0
4231,死,力,死力,死力,6.0,2.0,71256.0,44859.0,,1,0.0,0.0,0.0
4232,死,亡,死亡,死亡,6.0,3.0,71256.0,6086.0,4274.0,1,0.0,0.0,0.0
4234,死,水,死水,死水,6.0,4.0,71256.0,21793.0,9.0,1,0.0,0.0,0.0
4236,死,囚,死囚,死囚,6.0,5.0,71256.0,1119.0,45.0,1,0.0,0.0,0.0
4237,死,刑,死刑,死刑,6.0,6.0,71256.0,2801.0,768.0,1,0.0,0.0,0.0
4238,死,因,死因,死因,6.0,6.0,71256.0,77540.0,484.0,1,0.0,0.0,0.0
4239,死,守,死守,死守,6.0,6.0,71256.0,6235.0,19.0,1,0.0,0.0,0.0
4240,死,角,死角,死角,6.0,7.0,71256.0,8735.0,26.0,1,0.0,0.0,0.0
4241,死,板,死板,死板,6.0,8.0,71256.0,8354.0,59.0,1,0.0,0.0,0.0
4242,死,者,死者,死者,6.0,8.0,71256.0,42245.0,1984.0,1,0.0,0.0,0.0
4243,死,前,死前,死前,6.0,9.0,71256.0,75236.0,,1,0.0,0.0,0.0
4244,死,尸,死屍,死尸,6.0,9.0,71256.0,7786.0,178.0,1,0.0,0.0,0.0
4245,死,拼,死拼,死拼,6.0,9.0,71256.0,2387.0,,1,0.0,0.0,0.0
4246,死,相,死相,死相,6.0,9.0,71256.0,47856.0,,1,0.0,0.0,0.0
4247,死,神,死神,死神,6.0,10.0,71256.0,22077.0,333.0,1,0.0,0.0,0.0
4248,死,讯,死訊,死讯,6.0,10.0,71256.0,2547.0,81.0,1,0.0,0.0,0.0
4249,死,寂,死寂,死寂,6.0,11.0,71256.0,715.0,,1,0.0,0.0,0.0
4250,死,掉,死掉,死掉,6.0,11.0,71256.0,23820.0,,1,0.0,0.0,0.0
4251,死,期,死期,死期,6.0,12.0,71256.0,18143.0,,1,0.0,0.0,0.0
4252,死,硬,死硬,死硬,6.0,12.0,71256.0,3248.0,11.0,1,0.0,0.0,0.0
4253,死,结,死結,死结,6.0,12.0,71256.0,32979.0,3.0,1,0.0,0.0,0.0
4254,死,伤,死傷,死伤,6.0,13.0,71256.0,22147.0,46.0,1,0.0,0.0,0.0
4255,死,罪,死罪,死罪,6.0,13.0,71256.0,14242.0,39.0,1,0.0,0.0,0.0
4256,死,路,死路,死路,6.0,13.0,71256.0,23462.0,58.0,1,0.0,0.0,0.0
4257,死,敌,死敵,死敌,6.0,15.0,71256.0,3691.0,30.0,1,0.0,0.0,0.0
4258,死,谏,死諫,死谏,6.0,16.0,71256.0,1.0,,1,0.0,0.0,0.0
4259,死,难,死難,死难,6.0,19.0,71256.0,31433.0,5.0,1,0.0,0.0,0.0
4260,死,党,死黨,死党,6.0,20.0,71256.0,1985.0,93.0,1,0.0,0.0,0.0
4261,汗,毛,汗毛,汗毛,6.0,4.0,1537.0,6487.0,49.0,11,0.0,0.0,0.0
4263,汗,衫,汗衫,汗衫,6.0,8.0,1537.0,1429.0,49.0,11,0.0,0.0,0.0
4264,汗,珠,汗珠,汗珠,6.0,10.0,1537.0,1970.0,10.0,11,0.0,0.0,0.0
4265,汗,臭,汗臭,汗臭,6.0,10.0,1537.0,3448.0,19.0,11,0.0,0.0,0.0
4266,汗,液,汗液,汗液,6.0,11.0,1537.0,2872.0,15.0,11,0.0,0.0,0.0
4267,汗,腺,汗腺,汗腺,6.0,13.0,1537.0,609.0,8.0,11,0.0,0.0,0.0
4268,汗,渍,汗漬,汗渍,6.0,14.0,1537.0,194.0,11.0,11,0.0,0.0,0.0
4269,汗,颜,汗顏,汗颜,6.0,18.0,1537.0,2116.0,10.0,11,0.0,0.0,0.0
4270,汝,辈,汝輩,汝辈,6.0,15.0,100.0,3145.0,,2,0.0,0.0,0.0
4271,江,山,江山,江山,6.0,3.0,780.0,8779.0,29.0,8,0.0,0.0,0.0
4273,江,湖,江湖,江湖,6.0,12.0,780.0,1671.0,105.0,8,0.0,0.0,0.0
4274,池,子,池子,池子,6.0,3.0,2372.0,177693.0,100.0,6,0.0,0.0,0.0
4275,池,水,池水,池水,6.0,4.0,2372.0,21793.0,6.0,6,0.0,0.0,0.0
4276,池,塘,池塘,池塘,6.0,13.0,2372.0,193.0,141.0,6,0.0,0.0,0.0
4277,污,水,污水,污水,6.0,4.0,1379.0,21793.0,80.0,6,0.0,0.0,0.0
4278,污,名,污名,污名,6.0,6.0,1379.0,43229.0,,6,0.0,0.0,0.0
4280,污,垢,污垢,污垢,6.0,9.0,1379.0,70.0,25.0,6,0.0,0.0,0.0
4281,污,染,污染,污染,6.0,9.0,1379.0,3274.0,398.0,6,0.0,0.0,0.0
4282,污,辱,污辱,污辱,6.0,10.0,1379.0,1776.0,31.0,6,0.0,0.0,0.0
4283,污,渍,污漬,污渍,6.0,14.0,1379.0,194.0,84.0,6,0.0,0.0,0.0
4284,污,蔑,污蔑,污蔑,6.0,15.0,1379.0,202.0,22.0,6,0.0,0.0,0.0
4285,污,浊,污濁,污浊,6.0,16.0,1379.0,38.0,15.0,6,0.0,0.0,0.0
4286,污,点,污點,污点,6.0,17.0,1379.0,128025.0,154.0,6,0.0,0.0,0.0
4289,灰,白,灰白,灰白,6.0,5.0,2140.0,41987.0,11.0,6,0.0,0.0,0.0
4290,灰,色,灰色,灰色,6.0,6.0,2140.0,21624.0,291.0,6,0.0,0.0,0.0
4291,灰,兔,灰兔,灰兔,6.0,8.0,2140.0,1452.0,,6,0.0,0.0,0.0
4292,灰,泥,灰泥,灰泥,6.0,8.0,2140.0,1472.0,,6,0.0,0.0,0.0
4293,灰,暗,灰暗,灰暗,6.0,13.0,2140.0,5176.0,42.0,6,0.0,0.0,0.0
4294,灰,尘,灰塵,灰尘,6.0,14.0,2140.0,976.0,152.0,6,0.0,0.0,0.0
4295,灰,墙,灰牆,灰墙,6.0,17.0,2140.0,3300.0,,6,0.0,0.0,0.0
4296,灰,烬,灰燼,灰烬,6.0,18.0,2140.0,137.0,100.0,6,0.0,0.0,0.0
4299,百,年,百年,百年,6.0,6.0,9469.0,54824.0,55.0,3,0.0,0.0,0.0
4300,百,姓,百姓,百姓,6.0,8.0,9469.0,1997.0,135.0,3,0.0,0.0,0.0
4301,百,般,百般,百般,6.0,10.0,9469.0,4611.0,25.0,3,0.0,0.0,0.0
4302,百,货,百貨,百货,6.0,11.0,9469.0,5929.0,63.0,3,0.0,0.0,0.0
4303,竹,子,竹子,竹子,6.0,3.0,371.0,177693.0,70.0,5,0.0,0.0,0.0
4304,竹,片,竹片,竹片,6.0,4.0,371.0,21431.0,,5,0.0,0.0,0.0
4305,竹,林,竹林,竹林,6.0,8.0,371.0,9991.0,9.0,5,0.0,0.0,0.0
4306,竹,架,竹架,竹架,6.0,9.0,371.0,8023.0,,5,0.0,0.0,0.0
4307,竹,竿,竹竿,竹竿,6.0,9.0,371.0,149.0,18.0,5,0.0,0.0,0.0
4308,竹,帽,竹帽,竹帽,6.0,12.0,371.0,2508.0,,5,0.0,0.0,0.0
4309,竹,棚,竹棚,竹棚,6.0,12.0,371.0,531.0,,5,0.0,0.0,0.0
4310,竹,椅,竹椅,竹椅,6.0,12.0,371.0,2116.0,,5,0.0,0.0,0.0
4311,竹,笋,竹筍,竹笋,6.0,12.0,371.0,44.0,3.0,5,0.0,0.0,0.0
4312,竹,筏,竹筏,竹筏,6.0,12.0,371.0,77.0,3.0,5,0.0,0.0,0.0
4313,竹,筐,竹筐,竹筐,6.0,12.0,371.0,93.0,,5,0.0,0.0,0.0
4314,竹,筒,竹筒,竹筒,6.0,12.0,371.0,772.0,10.0,5,0.0,0.0,0.0
4316,竹,榻,竹榻,竹榻,6.0,14.0,371.0,31.0,,5,0.0,0.0,0.0
4317,竹,席,竹蓆,竹席,6.0,14.0,371.0,3105.0,,5,0.0,0.0,0.0
4318,竹,器,竹器,竹器,6.0,16.0,371.0,16613.0,,5,0.0,0.0,0.0
4319,竹,篙,竹篙,竹篙,6.0,16.0,371.0,1.0,,5,0.0,0.0,0.0
4320,竹,雕,竹雕,竹雕,6.0,16.0,371.0,858.0,,5,0.0,0.0,0.0
4321,竹,帘,竹簾,竹帘,6.0,19.0,371.0,378.0,,5,0.0,0.0,0.0
4322,竹,篮,竹籃,竹篮,6.0,20.0,371.0,1825.0,6.0,5,0.0,0.0,0.0
4323,竹,笼,竹籠,竹笼,6.0,22.0,371.0,777.0,2.0,5,0.0,0.0,0.0
4324,竹,签,竹籤,竹签,6.0,23.0,371.0,5898.0,1.0,5,0.0,0.0,0.0
4325,竹,篱,竹籬,竹篱,6.0,25.0,371.0,138.0,,5,0.0,0.0,0.0
4326,米,色,米色,米色,6.0,6.0,13160.0,21624.0,21.0,4,0.0,0.0,0.0
4327,米,缸,米缸,米缸,6.0,9.0,13160.0,709.0,,4,0.0,0.0,0.0
4328,米,仓,米倉,米仓,6.0,10.0,13160.0,1321.0,,4,0.0,0.0,0.0
4329,米,粉,米粉,米粉,6.0,10.0,13160.0,3634.0,8.0,4,0.0,0.0,0.0
4330,米,酒,米酒,米酒,6.0,10.0,13160.0,21171.0,27.0,4,0.0,0.0,0.0
4331,米,粒,米粒,米粒,6.0,11.0,13160.0,636.0,14.0,4,0.0,0.0,0.0
4332,米,汤,米湯,米汤,6.0,12.0,13160.0,4519.0,3.0,4,0.0,0.0,0.0
4334,米,黄,米黃,米黄,6.0,12.0,13160.0,3694.0,,4,0.0,0.0,0.0
4335,米,价,米價,米价,6.0,15.0,13160.0,8767.0,3.0,4,0.0,0.0,0.0
4336,米,铺,米舖,米铺,6.0,15.0,13160.0,997.0,,4,0.0,0.0,0.0
4337,米,醋,米醋,米醋,6.0,15.0,13160.0,408.0,1.0,4,0.0,0.0,0.0
4338,米,糠,米糠,米糠,6.0,17.0,13160.0,11.0,1.0,4,0.0,0.0,0.0
4339,米,粮,米糧,米粮,6.0,18.0,13160.0,318.0,,4,0.0,0.0,0.0
4340,羊,毛,羊毛,羊毛,6.0,4.0,2285.0,6487.0,74.0,7,0.0,0.0,0.0
4341,羊,年,羊年,羊年,6.0,6.0,2285.0,54824.0,2.0,7,0.0,0.0,0.0
4342,羊,肉,羊肉,羊肉,6.0,6.0,2285.0,6996.0,70.0,7,0.0,0.0,0.0
4343,羊,脂,羊脂,羊脂,6.0,10.0,2285.0,694.0,1.0,7,0.0,0.0,0.0
4344,羊,群,羊群,羊群,6.0,13.0,2285.0,4880.0,40.0,7,0.0,0.0,0.0
4345,羊,腩,羊腩,羊腩,6.0,13.0,2285.0,,,7,0.0,0.0,0.0
4346,羊,肠,羊腸,羊肠,6.0,13.0,2285.0,1566.0,2.0,7,0.0,0.0,0.0
4347,羽,毛,羽毛,羽毛,6.0,4.0,408.0,6487.0,226.0,9,0.0,0.0,0.0
4348,羽,扇,羽扇,羽扇,6.0,10.0,408.0,1325.0,,9,0.0,0.0,0.0
4349,老,人,老人,老人,6.0,2.0,52688.0,373292.0,630.0,4,0.0,0.0,0.0
4350,老,大,老大,老大,6.0,3.0,52688.0,135159.0,689.0,4,0.0,0.0,0.0
4351,老,子,老子,老子,6.0,3.0,52688.0,177693.0,183.0,4,0.0,0.0,0.0
4352,老,公,老公,老公,6.0,4.0,52688.0,39292.0,1047.0,4,0.0,0.0,0.0
4353,老,化,老化,老化,6.0,4.0,52688.0,11248.0,54.0,4,0.0,0.0,0.0
4354,老,友,老友,老友,6.0,4.0,52688.0,40149.0,198.0,4,0.0,0.0,0.0
4355,老,少,老少,老少,6.0,4.0,52688.0,28266.0,10.0,4,0.0,0.0,0.0
4356,老,手,老手,老手,6.0,4.0,52688.0,75608.0,67.0,4,0.0,0.0,0.0
4357,老,兄,老兄,老兄,6.0,5.0,52688.0,14373.0,4467.0,4,0.0,0.0,0.0
4358,老,母,老母,老母,6.0,5.0,52688.0,15556.0,49.0,4,0.0,0.0,0.0
4359,老,年,老年,老年,6.0,6.0,52688.0,54824.0,102.0,4,0.0,0.0,0.0
4360,老,式,老式,老式,6.0,6.0,52688.0,12142.0,226.0,4,0.0,0.0,0.0
4361,老,成,老成,老成,6.0,6.0,52688.0,61348.0,13.0,4,0.0,0.0,0.0
4362,老,早,老早,老早,6.0,6.0,52688.0,26160.0,27.0,4,0.0,0.0,0.0
4363,老,伯,老伯,老伯,6.0,7.0,52688.0,6525.0,11.0,4,0.0,0.0,0.0
4364,老,伴,老伴,老伴,6.0,7.0,52688.0,4854.0,30.0,4,0.0,0.0,0.0
4365,老,弟,老弟,老弟,6.0,7.0,52688.0,17768.0,547.0,4,0.0,0.0,0.0
4366,老,店,老店,老店,6.0,8.0,52688.0,11021.0,,4,0.0,0.0,0.0
4367,老,板,老板,老板,6.0,8.0,52688.0,8354.0,3349.0,4,0.0,0.0,0.0
4368,老,狗,老狗,老狗,6.0,8.0,52688.0,13978.0,4.0,4,0.0,0.0,0.0
4369,老,虎,老虎,老虎,6.0,8.0,52688.0,1745.0,368.0,4,0.0,0.0,0.0
4370,老,是,老是,老是,6.0,9.0,52688.0,1172098.0,421.0,4,0.0,0.0,0.0
4371,老,家,老家,老家,6.0,10.0,52688.0,112387.0,268.0,4,0.0,0.0,0.0
4372,老,师,老師,老师,6.0,10.0,52688.0,21326.0,3879.0,4,0.0,0.0,0.0
4373,老,爹,老爹,老爹,6.0,10.0,52688.0,1182.0,577.0,4,0.0,0.0,0.0
4374,老,翁,老翁,老翁,6.0,10.0,52688.0,558.0,,4,0.0,0.0,0.0
4375,老,衲,老衲,老衲,6.0,9.0,52688.0,,,4,0.0,0.0,0.0
4376,老,婆,老婆,老婆,6.0,11.0,52688.0,5323.0,3320.0,4,0.0,0.0,0.0
4377,老,妇,老婦,老妇,6.0,11.0,52688.0,3850.0,75.0,4,0.0,0.0,0.0
4378,老,将,老將,老将,6.0,11.0,52688.0,30460.0,15.0,4,0.0,0.0,0.0
4379,老,巢,老巢,老巢,6.0,11.0,52688.0,419.0,50.0,4,0.0,0.0,0.0
4380,老,粗,老粗,老粗,6.0,11.0,52688.0,1709.0,2.0,4,0.0,0.0,0.0
4382,老,爷,老爺,老爷,6.0,13.0,52688.0,4461.0,94.0,4,0.0,0.0,0.0
4383,老,鼠,老鼠,老鼠,6.0,13.0,52688.0,2619.0,1234.0,4,0.0,0.0,0.0
4384,老,僧,老僧,老僧,6.0,14.0,52688.0,153.0,1.0,4,0.0,0.0,0.0
4385,老,实,老實,老实,6.0,14.0,52688.0,57010.0,1615.0,4,0.0,0.0,0.0
4386,老,远,老遠,老远,6.0,14.0,52688.0,21547.0,322.0,4,0.0,0.0,0.0
4387,老,练,老練,老练,6.0,15.0,52688.0,9125.0,70.0,4,0.0,0.0,0.0
4388,老,姜,老薑,老姜,6.0,17.0,52688.0,461.0,1.0,4,0.0,0.0,0.0
4389,老,迈,老邁,老迈,6.0,17.0,52688.0,3964.0,5.0,4,0.0,0.0,0.0
4390,老,板,老闆,老板,6.0,17.0,52688.0,8354.0,3349.0,4,0.0,0.0,0.0
4391,老,鹰,老鷹,老鹰,6.0,24.0,52688.0,1150.0,251.0,4,0.0,0.0,0.0
4392,考,上,考上,考上,6.0,3.0,11613.0,236451.0,46.0,4,0.0,0.0,0.0
4393,考,古,考古,考古,6.0,5.0,11613.0,6114.0,71.0,4,0.0,0.0,0.0
4394,考,生,考生,考生,6.0,5.0,11613.0,162725.0,4.0,4,0.0,0.0,0.0
4396,考,卷,考卷,考卷,6.0,8.0,11613.0,3334.0,34.0,4,0.0,0.0,0.0
4397,考,取,考取,考取,6.0,8.0,11613.0,12409.0,1.0,4,0.0,0.0,0.0
4398,考,官,考官,考官,6.0,8.0,11613.0,21405.0,2.0,4,0.0,0.0,0.0
4399,考,查,考查,考查,6.0,9.0,11613.0,31095.0,10.0,4,0.0,0.0,0.0
4400,考,订,考訂,考订,6.0,9.0,11613.0,2705.0,,4,0.0,0.0,0.0
4401,考,核,考核,考核,6.0,10.0,11613.0,2786.0,32.0,4,0.0,0.0,0.0
4402,考,问,考問,考问,6.0,11.0,11613.0,64375.0,,4,0.0,0.0,0.0
4403,考,场,考場,考场,6.0,12.0,11613.0,34746.0,5.0,4,0.0,0.0,0.0
4404,考,评,考評,考评,6.0,12.0,11613.0,6455.0,5.0,4,0.0,0.0,0.0
4405,考,量,考量,考量,6.0,12.0,11613.0,12973.0,36.0,4,0.0,0.0,0.0
4406,考,勤,考勤,考勤,6.0,13.0,11613.0,1110.0,7.0,4,0.0,0.0,0.0
4407,考,试,考試,考试,6.0,13.0,11613.0,26846.0,1041.0,4,0.0,0.0,0.0
4409,考,虑,考慮,考虑,6.0,15.0,11613.0,7270.0,6295.0,4,0.0,0.0,0.0
4410,考,据,考據,考据,6.0,16.0,11613.0,12730.0,,4,0.0,0.0,0.0
4411,考,绩,考績,考绩,6.0,17.0,11613.0,1128.0,,4,0.0,0.0,0.0
4412,考,证,考證,考证,6.0,19.0,11613.0,30165.0,13.0,4,0.0,0.0,0.0
4413,考,验,考驗,考验,6.0,23.0,11613.0,8642.0,587.0,4,0.0,0.0,0.0
4414,而,已,而已,而已,6.0,3.0,72462.0,65079.0,5389.0,3,0.0,0.0,0.0
4415,而,且,而且,而且,6.0,5.0,72462.0,24774.0,19404.0,3,0.0,0.0,0.0
4416,而,是,而是,而是,6.0,9.0,72462.0,1172098.0,2092.0,3,0.0,0.0,0.0
4417,耳,朵,耳朵,耳朵,6.0,6.0,3964.0,1831.0,1171.0,5,0.0,0.0,0.0
4419,耳,垢,耳垢,耳垢,6.0,9.0,3964.0,70.0,1.0,5,0.0,0.0,0.0
4420,耳,屎,耳屎,耳屎,6.0,9.0,3964.0,1824.0,21.0,5,0.0,0.0,0.0
4421,耳,背,耳背,耳背,6.0,9.0,3964.0,7930.0,11.0,5,0.0,0.0,0.0
4422,耳,闻,耳聞,耳闻,6.0,14.0,3964.0,7786.0,53.0,5,0.0,0.0,0.0
4423,耳,语,耳語,耳语,6.0,14.0,3964.0,10813.0,62.0,5,0.0,0.0,0.0
4424,耳,鸣,耳鳴,耳鸣,6.0,14.0,3964.0,548.0,13.0,5,0.0,0.0,0.0
4425,耳,膜,耳膜,耳膜,6.0,15.0,3964.0,662.0,9.0,5,0.0,0.0,0.0
4426,耳,机,耳機,耳机,6.0,16.0,3964.0,48902.0,180.0,5,0.0,0.0,0.0
4427,耳,环,耳環,耳环,6.0,17.0,3964.0,4848.0,297.0,5,0.0,0.0,0.0
4428,肉,丁,肉丁,肉丁,6.0,2.0,6996.0,3640.0,1.0,1,0.0,0.0,0.0
4429,肉,丸,肉丸,肉丸,6.0,3.0,6996.0,771.0,93.0,1,0.0,0.0,0.0
4430,肉,片,肉片,肉片,6.0,4.0,6996.0,21431.0,19.0,1,0.0,0.0,0.0
4431,肉,汁,肉汁,肉汁,6.0,5.0,6996.0,1591.0,62.0,1,0.0,0.0,0.0
4432,肉,色,肉色,肉色,6.0,6.0,6996.0,21624.0,4.0,1,0.0,0.0,0.0
4433,肉,身,肉身,肉身,6.0,7.0,6996.0,38760.0,37.0,1,0.0,0.0,0.0
4434,肉,芽,肉芽,肉芽,6.0,8.0,6996.0,235.0,,1,0.0,0.0,0.0
4435,肉,食,肉食,肉食,6.0,9.0,6996.0,7168.0,38.0,1,0.0,0.0,0.0
4436,肉,桂,肉桂,肉桂,6.0,10.0,6996.0,240.0,79.0,1,0.0,0.0,0.0
4437,肉,眼,肉眼,肉眼,6.0,11.0,6996.0,19247.0,53.0,1,0.0,0.0,0.0
4438,肉,贩,肉販,肉贩,6.0,11.0,6996.0,1470.0,,1,0.0,0.0,0.0
4439,肉,麻,肉麻,肉麻,6.0,11.0,6996.0,11963.0,40.0,1,0.0,0.0,0.0
4440,肉,汤,肉湯,肉汤,6.0,12.0,6996.0,4519.0,44.0,1,0.0,0.0,0.0
4441,肉,痛,肉痛,肉痛,6.0,12.0,6996.0,8963.0,,1,0.0,0.0,0.0
4443,肉,感,肉感,肉感,6.0,13.0,6996.0,61054.0,7.0,1,0.0,0.0,0.0
4444,肉,搏,肉搏,肉搏,6.0,13.0,6996.0,939.0,19.0,1,0.0,0.0,0.0
4445,肉,饼,肉餅,肉饼,6.0,14.0,6996.0,4137.0,92.0,1,0.0,0.0,0.0
4446,肉,欲,肉慾,肉欲,6.0,15.0,6996.0,2515.0,21.0,1,0.0,0.0,0.0
4447,肉,瘤,肉瘤,肉瘤,6.0,15.0,6996.0,1037.0,9.0,1,0.0,0.0,0.0
4448,肉,质,肉質,肉质,6.0,15.0,6996.0,5831.0,6.0,1,0.0,0.0,0.0
4449,肉,馅,肉餡,肉馅,6.0,16.0,6996.0,800.0,43.0,1,0.0,0.0,0.0
4450,肉,酱,肉醬,肉酱,6.0,18.0,6996.0,1586.0,65.0,1,0.0,0.0,0.0
4451,肉,松,肉鬆,肉松,6.0,18.0,6996.0,9051.0,4.0,1,0.0,0.0,0.0
4452,肉,类,肉類,肉类,6.0,19.0,6996.0,11326.0,51.0,1,0.0,0.0,0.0
4453,肉,体,肉體,肉体,6.0,23.0,6996.0,26590.0,324.0,1,0.0,0.0,0.0
4454,肋,骨,肋骨,肋骨,6.0,10.0,405.0,5311.0,256.0,4,0.0,0.0,0.0
4455,肌,肉,肌肉,肌肉,6.0,6.0,1322.0,6996.0,780.0,22,0.0,0.0,0.0
4456,肌,腱,肌腱,肌腱,6.0,13.0,1322.0,54.0,34.0,22,0.0,0.0,0.0
4457,肌,肤,肌膚,肌肤,6.0,15.0,1322.0,1874.0,94.0,22,0.0,0.0,0.0
4458,臣,子,臣子,臣子,6.0,3.0,467.0,177693.0,6.0,8,0.0,0.0,0.0
4460,自,大,自大,自大,6.0,3.0,98698.0,135159.0,210.0,5,0.0,0.0,0.0
4461,自,己,自己,自己,6.0,3.0,98698.0,58674.0,57978.0,5,0.0,0.0,0.0
4462,自,主,自主,自主,6.0,5.0,98698.0,28628.0,101.0,5,0.0,0.0,0.0
4463,自,幼,自幼,自幼,6.0,5.0,98698.0,937.0,5.0,5,0.0,0.0,0.0
4464,自,用,自用,自用,6.0,5.0,98698.0,79299.0,6.0,5,0.0,0.0,0.0
4465,自,由,自由,自由,6.0,5.0,98698.0,15733.0,3848.0,5,0.0,0.0,0.0
4466,自,白,自白,自白,6.0,5.0,98698.0,41987.0,15.0,5,0.0,0.0,0.0
4467,自,立,自立,自立,6.0,5.0,98698.0,10194.0,72.0,5,0.0,0.0,0.0
4468,自,刎,自刎,自刎,6.0,6.0,98698.0,5.0,5.0,5,0.0,0.0,0.0
4469,自,在,自在,自在,6.0,6.0,98698.0,546367.0,382.0,5,0.0,0.0,0.0
4470,自,此,自此,自此,6.0,6.0,98698.0,28050.0,13.0,5,0.0,0.0,0.0
4471,自,行,自行,自行,6.0,6.0,98698.0,73109.0,128.0,5,0.0,0.0,0.0
4472,自,助,自助,自助,6.0,7.0,98698.0,16435.0,92.0,5,0.0,0.0,0.0
4473,自,我,自我,自我,6.0,7.0,98698.0,2058980.0,1950.0,5,0.0,0.0,0.0
4474,自,找,自找,自找,6.0,7.0,98698.0,73582.0,225.0,5,0.0,0.0,0.0
4475,自,私,自私,自私,6.0,7.0,98698.0,7253.0,680.0,5,0.0,0.0,0.0
4477,自,制,自制,自制,6.0,8.0,98698.0,16519.0,175.0,5,0.0,0.0,0.0
4478,自,卑,自卑,自卑,6.0,8.0,98698.0,1014.0,53.0,5,0.0,0.0,0.0
4479,自,咎,自咎,自咎,6.0,8.0,98698.0,184.0,,5,0.0,0.0,0.0
4480,自,居,自居,自居,6.0,8.0,98698.0,7197.0,14.0,5,0.0,0.0,0.0
4481,自,治,自治,自治,6.0,8.0,98698.0,11940.0,34.0,5,0.0,0.0,0.0
4482,自,知,自知,自知,6.0,8.0,98698.0,211542.0,8.0,5,0.0,0.0,0.0
4483,自,保,自保,自保,6.0,9.0,98698.0,39731.0,71.0,5,0.0,0.0,0.0
4484,自,信,自信,自信,6.0,9.0,98698.0,57928.0,1242.0,5,0.0,0.0,0.0
4485,自,律,自律,自律,6.0,9.0,98698.0,12028.0,24.0,5,0.0,0.0,0.0
4486,自,恃,自恃,自恃,6.0,9.0,98698.0,27.0,9.0,5,0.0,0.0,0.0
4487,自,省,自省,自省,6.0,9.0,98698.0,2285.0,7.0,5,0.0,0.0,0.0
4488,自,负,自負,自负,6.0,9.0,98698.0,7980.0,215.0,5,0.0,0.0,0.0
4489,自,述,自述,自述,6.0,9.0,98698.0,2432.0,8.0,5,0.0,0.0,0.0
4490,自,重,自重,自重,6.0,9.0,98698.0,39372.0,27.0,5,0.0,0.0,0.0
4491,自,首,自首,自首,6.0,9.0,98698.0,12927.0,319.0,5,0.0,0.0,0.0
